  105.05961 5.8710619e-007
  105.35345 6.3243234e-007
  105.64734 6.5280165e-007
  105.94119 6.9840389e-007
  106.23507 7.5779232e-007
   106.8228 8.3625424e-007
  107.11666 9.1315769e-007
  107.41052 9.7547573e-007
  107.70439 1.0520514e-006
  107.99825 1.1200222e-006
  108.29211 1.1834846e-006
  108.58598 1.3040502e-006
  109.46757 1.6442985e-006
  109.76143 1.7974339e-006
   110.0553 1.9617673e-006
  110.34916 2.1385034e-006
  110.64302 2.329966e-006
  110.93689 2.5677745e-006
  111.23075 2.8078577e-006
  111.52462 3.0837455e-006
  111.81848 3.3948044e-006
  112.11234 3.7418196e-006
  112.40621 4.1266557e-006
  112.70007 4.533721e-006
  112.99393 4.9858593e-006
   113.2878 5.4493582e-006
  113.58166 5.9360976e-006
  113.87553 6.4207987e-006
  114.16939 6.8747311e-006
  114.46325 7.2624894e-006
  114.75712 7.5898231e-006
  115.05098 7.7928242e-006
  115.34484 7.8676016e-006
  115.63871 7.8100655e-006
  115.93257 7.6276237e-006
  116.22644 7.3470334e-006
   116.5203 6.9723603e-006
  117.10803 6.1021692e-006
  117.40189 5.6529762e-006
  117.69575 5.2211304e-006
  117.98962 4.8122362e-006
  118.28348 4.4069146e-006
  118.57734 4.054329e-006
  118.87121 3.7220061e-006
  119.16507 3.4275639e-006
  119.45894 3.1479701e-006
   119.7528 2.9009441e-006
  120.04666 2.6830156e-006
  120.34053 2.4912395e-006
  120.63439 2.3097544e-006
  120.92825 2.1414906e-006
  121.22212 1.997524e-006
  121.51598 1.8587186e-006
  121.80985 1.7440318e-006
  122.10371 1.6469216e-006
  122.39757 1.5286147e-006
  122.69144 1.4368287e-006
   122.9853 1.3635156e-006
  123.27917 1.295347e-006
  123.57303 1.2224292e-006
  123.86689 1.1479783e-006
  124.16077 1.0906071e-006
  124.45462 1.0459262e-006
  124.74852 9.9260938e-007
  125.04235 9.4477334e-007
  125.63007 8.6359267e-007
  125.92397 8.3897803e-007
   126.2178 7.9051156e-007
  126.80553 7.2035521e-007
  127.09939 6.9463301e-007
  127.39326 6.6806209e-007
  127.68712 6.4962651e-007
  127.98099 6.2315436e-007
  128.27485 5.916699e-007
  128.56871 5.8072275e-007
  128.86258 5.5828732e-007
  129.15644 5.4275584e-007
   129.4503 5.2200604e-007
  129.74417 5.0833437e-007
  130.03803 4.9066303e-007
   130.3319 4.7851459e-007
  130.62576 4.6338504e-007
  130.91962 4.5023322e-007
  131.21349 4.4324982e-007
  131.50735 4.3307198e-007
  131.80121 4.091966e-007
  132.09508 4.0320532e-007
  132.38894 3.9815787e-007
  132.68281 3.9256487e-007
  132.97667 3.6930426e-007
  133.27053 3.5675073e-007
   133.5644 3.4219728e-007
  133.85826 3.5457995e-007
  134.15213 3.4053522e-007
  134.44599 3.2840698e-007
  134.73985 3.2412022e-007
   135.0337 3.1342359e-007
  135.32758 3.0820839e-007
  135.62144 2.938165e-007
  135.91531 2.908263e-007
  136.20917 2.814379e-007
