  105.05961 1.1717381e-006
  105.35345 1.2466521e-006
  105.64734 1.3218119e-006
  105.94119 1.4037968e-006
  106.23507 1.493449e-006
   106.8228 1.702267e-006
  107.11666 1.8296494e-006
  107.41052 1.9419456e-006
  107.70439 2.0841649e-006
  107.99825 2.243954e-006
  108.29211 2.3961625e-006
  108.58598 2.6013344e-006
  109.46757 3.3035474e-006
  109.76143 3.5896131e-006
   110.0553 3.9043112e-006
  110.34916 4.2585195e-006
  110.64302 4.672442e-006
  110.93689 5.1145037e-006
  111.23075 5.6179395e-006
  111.52462 6.1777304e-006
  111.81848 6.8099664e-006
  112.11234 7.5000949e-006
  112.40621 8.2619368e-006
  112.70007 9.0826437e-006
  112.99393 9.9968524e-006
   113.2878 1.0937966e-005
  113.58166 1.1922407e-005
  113.87553 1.2895996e-005
  114.16939 1.3840993e-005
  114.46325 1.4621838e-005
  114.75712 1.5256757e-005
  115.05098 1.5662808e-005
  115.34484 1.581521e-005
  115.63871 1.5714351e-005
  115.93257 1.5321416e-005
  116.22644 1.4757729e-005
   116.5203 1.4007005e-005
  117.10803 1.2259433e-005
  117.40189 1.1344015e-005
  117.69575 1.0454706e-005
  117.98962 9.6142808e-006
  118.28348 8.831321e-006
  118.57734 8.1082196e-006
  118.87121 7.4472339e-006
  119.16507 6.8479632e-006
  119.45894 6.3027158e-006
   119.7528 5.8038669e-006
  120.04666 5.3661965e-006
  120.34053 4.9685192e-006
  120.63439 4.6144874e-006
  120.92825 4.2939859e-006
  121.22212 3.9914842e-006
  121.51598 3.7280094e-006
  121.80985 3.4935869e-006
  122.10371 3.2675511e-006
  122.39757 3.0649569e-006
  122.69144 2.8891374e-006
   122.9853 2.7265562e-006
  123.27917 2.5715846e-006
  123.57303 2.4335288e-006
  123.86689 2.2990615e-006
  124.16077 2.1888034e-006
  124.45462 2.0801876e-006
  124.74852 1.974973e-006
  125.04235 1.8839266e-006
  125.63007 1.7230988e-006
  125.92397 1.6467547e-006
   126.2178 1.5704819e-006
  126.80553 1.4567656e-006
  127.09939 1.3914387e-006
  127.39326 1.3401216e-006
  127.68712 1.2919094e-006
  127.98099 1.2377119e-006
  128.27485 1.1926313e-006
  128.56871 1.1568653e-006
  128.86258 1.1248329e-006
  129.15644 1.0896198e-006
   129.4503 1.0471645e-006
  129.74417 1.0161504e-006
  130.03803 9.8627485e-007
   130.3319 9.5562387e-007
  130.62576 9.2462411e-007
  130.91962 9.0037786e-007
  131.21349 8.8212594e-007
  131.50735 8.5153868e-007
  131.80121 8.2265614e-007
  132.09508 8.0646741e-007
  132.38894 7.9444196e-007
  132.68281 7.7133212e-007
  132.97667 7.4073238e-007
  133.27053 7.3361567e-007
   133.5644 7.1837513e-007
  133.85826 6.9395089e-007
  134.15213 6.7501478e-007
  134.44599 6.6995285e-007
  134.73985 6.581633e-007
   135.0337 6.4075387e-007
  135.32758 6.2848782e-007
  135.62144 6.082348e-007
  135.91531 6.1181364e-007
  136.20917 5.9382048e-007
