  105.05961 6.8904814e-007
  105.35345 7.3030282e-007
  105.64734 7.7535354e-007
  105.94119 8.2695583e-007
  106.23507 8.7534933e-007
   106.8228 9.8240555e-007
  107.11666 1.0433704e-006
  107.41052 1.1218957e-006
  107.70439 1.1877955e-006
  107.99825 1.2651797e-006
  108.29211 1.3610825e-006
  108.58598 1.4636486e-006
  109.46757 1.8105546e-006
  109.76143 1.9596806e-006
   110.0553 2.1016938e-006
  110.34916 2.2736926e-006
  110.64302 2.4654419e-006
  110.93689 2.6663114e-006
  111.23075 2.8759892e-006
  111.52462 3.1051556e-006
  111.81848 3.3709983e-006
  112.11234 3.6308726e-006
  112.40621 3.9225343e-006
  112.70007 4.2207395e-006
  112.99393 4.5368999e-006
   113.2878 4.8545474e-006
  113.58166 5.1593324e-006
  113.87553 5.4572213e-006
  114.16939 5.728401e-006
  114.46325 5.9475023e-006
  114.75712 6.1387132e-006
  115.05098 6.2617556e-006
  115.34484 6.3116956e-006
  115.63871 6.2950672e-006
  115.93257 6.2182948e-006
  116.22644 6.072098e-006
   116.5203 5.8702111e-006
  117.10803 5.3701803e-006
  117.40189 5.0989673e-006
  117.69575 4.8058707e-006
  117.98962 4.5249877e-006
  118.28348 4.2395009e-006
  118.57734 3.9769057e-006
  118.87121 3.7169582e-006
  119.16507 3.4749082e-006
  119.45894 3.2554896e-006
   119.7528 3.0392597e-006
  120.04666 2.8425805e-006
  120.34053 2.6669988e-006
  120.63439 2.5040991e-006
  120.92825 2.3421949e-006
  121.22212 2.2075585e-006
  121.51598 2.0744164e-006
  121.80985 1.9571071e-006
  122.10371 1.8474849e-006
  122.39757 1.7436789e-006
  122.69144 1.6472799e-006
   122.9853 1.5585495e-006
  123.27917 1.4846387e-006
  123.57303 1.4128884e-006
  123.86689 1.3363588e-006
  124.16077 1.2728277e-006
  124.45462 1.2206039e-006
  124.74852 1.1614444e-006
  125.04235 1.1106013e-006
  125.63007 1.0142533e-006
  125.92397 9.7061669e-007
   126.2178 9.3949554e-007
  126.80553 8.5868655e-007
  127.09939 8.391185e-007
  127.39326 8.0485575e-007
  127.68712 7.7530013e-007
  127.98099 7.4329344e-007
  128.27485 7.2252577e-007
  128.56871 7.0276322e-007
  128.86258 6.6950966e-007
  129.15644 6.5135646e-007
   129.4503 6.3225791e-007
  129.74417 6.158152e-007
  130.03803 5.9239404e-007
   130.3319 5.7306509e-007
  130.62576 5.5915186e-007
  130.91962 5.425444e-007
  131.21349 5.2926611e-007
  131.50735 5.169256e-007
  131.80121 5.0736152e-007
  132.09508 4.8730863e-007
  132.38894 4.6552797e-007
  132.68281 4.6617963e-007
  132.97667 4.5707056e-007
  133.27053 4.3354247e-007
   133.5644 4.3103416e-007
  133.85826 4.2525695e-007
  134.15213 4.1247786e-007
  134.44599 4.0140732e-007
  134.73985 3.9833799e-007
   135.0337 3.9317134e-007
  135.32758 3.8709276e-007
  135.62144 3.5519713e-007
  135.91531 3.6083423e-007
  136.20917 3.4079402e-007
