  105.05961 1.7635026e-006
  105.35345 1.8700971e-006
  105.64734 1.9892848e-006
  105.94119 2.1113487e-006
  106.23507 2.250218e-006
   106.8228 2.5419087e-006
  107.11666 2.7274333e-006
  107.41052 2.919193e-006
  107.70439 3.1249254e-006
  107.99825 3.3561567e-006
  108.29211 3.6018278e-006
  108.58598 3.8990315e-006
  109.46757 4.9480662e-006
  109.76143 5.3895941e-006
   110.0553 5.8642884e-006
  110.34916 6.4015732e-006
  110.64302 7.0005836e-006
  110.93689 7.6800943e-006
  111.23075 8.4336034e-006
  111.52462 9.2673971e-006
  111.81848 1.0203806e-005
  112.11234 1.1254536e-005
  112.40621 1.2404294e-005
  112.70007 1.3639018e-005
  112.99393 1.4992892e-005
   113.2878 1.6405422e-005
  113.58166 1.7873667e-005
  113.87553 1.9334715e-005
  114.16939 2.0756116e-005
  114.46325 2.1924968e-005
  114.75712 2.2890498e-005
  115.05098 2.3468323e-005
  115.34484 2.3714861e-005
  115.63871 2.3565285e-005
  115.93257 2.297278e-005
  116.22644 2.2137627e-005
   116.5203 2.102432e-005
  117.10803 1.8395006e-005
  117.40189 1.7021268e-005
  117.69575 1.5700667e-005
  117.98962 1.4427709e-005
  118.28348 1.3249364e-005
  118.57734 1.2173996e-005
  118.87121 1.11868e-005
  119.16507 1.0287725e-005
  119.45894 9.4643356e-006
   119.7528 8.716842e-006
  120.04666 8.0581902e-006
  120.34053 7.4580432e-006
  120.63439 6.9261526e-006
  120.92825 6.4465211e-006
  121.22212 5.9881772e-006
  121.51598 5.5947928e-006
  121.80985 5.2415068e-006
  122.10371 4.9002487e-006
  122.39757 4.6007472e-006
  122.69144 4.3287136e-006
   122.9853 4.0853202e-006
  123.27917 3.8609285e-006
  123.57303 3.6436554e-006
  123.86689 3.4535992e-006
  124.16077 3.2799852e-006
  124.45462 3.1264495e-006
  124.74852 2.9685151e-006
  125.04235 2.8241692e-006
  125.63007 2.5786143e-006
  125.92397 2.4628239e-006
   126.2178 2.3548811e-006
  126.80553 2.1796718e-006
  127.09939 2.0869387e-006
  127.39326 2.0055709e-006
  127.68712 1.9371258e-006
  127.98099 1.859712e-006
  128.27485 1.7967688e-006
  128.56871 1.7339019e-006
  128.86258 1.6806768e-006
  129.15644 1.62463e-006
   129.4503 1.5674578e-006
  129.74417 1.5216893e-006
  130.03803 1.4735749e-006
   130.3319 1.4353617e-006
  130.62576 1.3845183e-006
  130.91962 1.3476019e-006
  131.21349 1.3124395e-006
  131.50735 1.273735e-006
  131.80121 1.2362945e-006
  132.09508 1.2074816e-006
  132.38894 1.1764848e-006
  132.68281 1.1430923e-006
  132.97667 1.1137436e-006
  133.27053 1.0932035e-006
   133.5644 1.0611435e-006
  133.85826 1.0409428e-006
  134.15213 1.0110318e-006
  134.44599 9.897911e-007
  134.73985 9.7105923e-007
   135.0337 9.4300606e-007
  135.32758 9.2136905e-007
  135.62144 9.1237481e-007
  135.91531 9.0552807e-007
  136.20917 8.8480391e-007
